"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","main_genres","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","Genre_Pop","Genre_Rock","Genre_Country","Genre_JazzBlues","Genre_SoulFunk","Genre_HipHopRap","Genre_ElectronicDance","Genre_RnBReggae","Genre_ClassicFolk","Genre_WorldRegional","Genre_IndieAlt"
14,"1992-12-12","End Of The Road (From ""Boomerang"")","Boyz II Men",1,22,21,10,1,53,1992,12,50,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
17,"1992-12-19","End Of The Road (From ""Boomerang"")","Boyz II Men",1,23,22,14,1,53,1992,12,51,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
21,"1992-12-26","End Of The Road (From ""Boomerang"")","Boyz II Men",1,24,23,17,1,53,1992,12,52,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
32,"1993-01-02","End Of The Road (From ""Boomerang"")","Boyz II Men",1,25,24,21,1,53,1993,1,1,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
41,"1993-01-09","End Of The Road (From ""Boomerang"")","Boyz II Men",1,26,25,32,1,53,1993,1,2,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
34,"1993-01-16","End Of The Road (From ""Boomerang"")","Boyz II Men",1,27,26,41,1,53,1993,1,3,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
30,"1993-01-23","End Of The Road (From ""Boomerang"")","Boyz II Men",1,28,27,34,1,53,1993,1,4,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
33,"1993-01-30","End Of The Road (From ""Boomerang"")","Boyz II Men",1,29,28,30,1,53,1993,1,5,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
34,"1993-02-06","End Of The Road (From ""Boomerang"")","Boyz II Men",1,30,29,33,1,53,1993,2,6,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
42,"1993-02-13","End Of The Road (From ""Boomerang"")","Boyz II Men",1,31,30,34,1,53,1993,2,7,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
45,"1993-02-20","End Of The Road (From ""Boomerang"")","Boyz II Men",1,32,31,42,1,53,1993,2,8,"pop, r&b_reggae, soul_funk, hip_hop_rap","3l3xTXsUXeWlkPqzMs7mPD","6O74knDqdv3XaWtkII7Xjp","boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,1,0,0,0,1,1,0,1,0,0,0
1,"1993-02-27","I Will Always Love You","Whitney Houston",1,16,15,1,1,40,1993,2,9,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
2,"1993-03-06","I Will Always Love You","Whitney Houston",1,17,16,1,1,40,1993,3,10,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
7,"1993-03-13","I Will Always Love You","Whitney Houston",1,18,17,2,1,40,1993,3,11,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
11,"1993-03-20","I Will Always Love You","Whitney Houston",1,19,18,7,1,40,1993,3,12,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
16,"1993-03-27","I Will Always Love You","Whitney Houston",1,20,19,11,1,40,1993,3,13,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
22,"1993-04-03","I Will Always Love You","Whitney Houston",1,21,20,16,1,40,1993,4,14,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
26,"1993-04-10","I Will Always Love You","Whitney Houston",1,22,21,22,1,40,1993,4,15,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
28,"1993-04-17","I Will Always Love You","Whitney Houston",1,23,22,26,1,40,1993,4,16,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
30,"1993-04-24","I Will Always Love You","Whitney Houston",1,24,23,28,1,40,1993,4,17,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
41,"1993-05-01","I Will Always Love You","Whitney Houston",1,25,24,30,1,41,1993,5,18,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
49,"1993-05-08","I Will Always Love You","Whitney Houston",1,26,25,41,1,49,1993,5,19,"pop, electronic_dance","4eHbdreAnSOrDDsFfc4Fpm","6XpaIBNiVzIetEPCWDvAFP","dance pop, pop",0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,1,0,0,0,0,0,1,0,0,0,0
47,"1993-05-15","A Whole New World (Aladdin's Theme)","Peabo Bryson & Regina Belle",1,22,21,41,1,54,1993,5,20,"","4tS8xQfyPGc7f4lJ1JP6BX","2Ptcw3XhTzJmu4engh1B11",NA,0.516,0.32,2,-10.487,1,0.0303,0.627,0,0.144,0.131,107.894,0,0,0,0,0,0,0,0,0,0,0
46,"1993-05-22","A Whole New World (Aladdin's Theme)","Peabo Bryson & Regina Belle",1,23,22,47,1,54,1993,5,21,"","4tS8xQfyPGc7f4lJ1JP6BX","2Ptcw3XhTzJmu4engh1B11",NA,0.516,0.32,2,-10.487,1,0.0303,0.627,0,0.144,0.131,107.894,0,0,0,0,0,0,0,0,0,0,0
16,"1993-05-29","Informer","Snow",1,21,20,10,1,79,1993,5,22,"r&b_reggae, indie_alt, hip_hop_rap","2LjiPAQOVazT8sRyXL3XRs","3p3jPcp8b7WL9XYj4xlsWj","alternative r&b, rap latina, trap queen",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,0,0,0,0,0,1,0,1,0,0,1
23,"1993-06-05","Informer","Snow",1,22,21,16,1,79,1993,6,23,"r&b_reggae, indie_alt, hip_hop_rap","2LjiPAQOVazT8sRyXL3XRs","3p3jPcp8b7WL9XYj4xlsWj","alternative r&b, rap latina, trap queen",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,0,0,0,0,0,1,0,1,0,0,1
31,"1993-06-12","Informer","Snow",1,23,22,23,1,79,1993,6,24,"r&b_reggae, indie_alt, hip_hop_rap","2LjiPAQOVazT8sRyXL3XRs","3p3jPcp8b7WL9XYj4xlsWj","alternative r&b, rap latina, trap queen",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,0,0,0,0,0,1,0,1,0,0,1
41,"1993-06-19","Informer","Snow",1,24,23,31,1,79,1993,6,25,"r&b_reggae, indie_alt, hip_hop_rap","2LjiPAQOVazT8sRyXL3XRs","3p3jPcp8b7WL9XYj4xlsWj","alternative r&b, rap latina, trap queen",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,0,0,0,0,0,1,0,1,0,0,1
52,"1993-06-26","Informer","Snow",1,25,24,41,1,79,1993,6,26,"r&b_reggae, indie_alt, hip_hop_rap","2LjiPAQOVazT8sRyXL3XRs","3p3jPcp8b7WL9XYj4xlsWj","alternative r&b, rap latina, trap queen",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,0,0,0,0,0,1,0,1,0,0,1
12,"1993-07-03","Freak Me","Silk",1,20,19,4,1,42,1993,7,27,"r&b_reggae, soul_funk, hip_hop_rap","5CdJveJgiGXoGwDFqF6afp","2etWSM1cPeITq5E2bEK8PW","contemporary r&b, new jack swing, r&b",0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,0,0,0,0,1,1,0,1,0,0,0
19,"1993-07-10","Freak Me","Silk",1,21,20,12,1,42,1993,7,28,"r&b_reggae, soul_funk, hip_hop_rap","5CdJveJgiGXoGwDFqF6afp","2etWSM1cPeITq5E2bEK8PW","contemporary r&b, new jack swing, r&b",0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,0,0,0,0,1,1,0,1,0,0,0
27,"1993-07-17","Freak Me","Silk",1,22,21,19,1,42,1993,7,29,"r&b_reggae, soul_funk, hip_hop_rap","5CdJveJgiGXoGwDFqF6afp","2etWSM1cPeITq5E2bEK8PW","contemporary r&b, new jack swing, r&b",0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,0,0,0,0,1,1,0,1,0,0,0
34,"1993-07-24","Freak Me","Silk",1,23,22,27,1,42,1993,7,30,"r&b_reggae, soul_funk, hip_hop_rap","5CdJveJgiGXoGwDFqF6afp","2etWSM1cPeITq5E2bEK8PW","contemporary r&b, new jack swing, r&b",0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,0,0,0,0,1,1,0,1,0,0,0
47,"1993-07-31","Freak Me","Silk",1,24,23,34,1,47,1993,7,31,"r&b_reggae, soul_funk, hip_hop_rap","5CdJveJgiGXoGwDFqF6afp","2etWSM1cPeITq5E2bEK8PW","contemporary r&b, new jack swing, r&b",0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,0,0,0,0,1,1,0,1,0,0,0
3,"1993-08-07","Weak","SWV",1,16,15,3,1,58,1993,8,32,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
3,"1993-08-14","Weak","SWV",1,17,16,3,1,58,1993,8,33,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
6,"1993-08-21","Weak","SWV",1,18,17,3,1,58,1993,8,34,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
10,"1993-08-28","Weak","SWV",1,19,18,6,1,58,1993,8,35,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
13,"1993-09-04","Weak","SWV",1,20,19,10,1,58,1993,9,36,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
17,"1993-09-11","Weak","SWV",1,21,20,13,1,58,1993,9,37,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
22,"1993-09-18","Weak","SWV",1,22,21,17,1,58,1993,9,38,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
27,"1993-09-25","Weak","SWV",1,23,22,22,1,58,1993,9,39,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
37,"1993-10-02","Weak","SWV",1,24,23,27,1,58,1993,10,40,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
46,"1993-10-09","Weak","SWV",1,25,24,37,1,58,1993,10,41,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
46,"1993-10-16","Weak","SWV",1,26,25,46,1,58,1993,10,42,"r&b_reggae, pop, soul_funk, hip_hop_rap","71EHOyEOhNx1SzTebRRyng","2NmK5FyrQ18HOPXq1UBzqa","contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,1,0,0,0,1,1,0,1,0,0,0
18,"1993-10-23","Can't Help Falling In Love (From ""Sliver"")","UB40",1,24,23,11,1,100,1993,10,43,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
28,"1993-10-30","Can't Help Falling In Love (From ""Sliver"")","UB40",1,25,24,18,1,100,1993,10,44,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
32,"1993-11-06","Can't Help Falling In Love (From ""Sliver"")","UB40",1,26,25,28,1,100,1993,11,45,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
43,"1993-11-13","Can't Help Falling In Love (From ""Sliver"")","UB40",1,27,26,32,1,100,1993,11,46,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
45,"1993-11-20","Can't Help Falling In Love (From ""Sliver"")","UB40",1,28,27,43,1,100,1993,11,47,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
49,"1993-11-27","Can't Help Falling In Love (From ""Sliver"")","UB40",1,29,28,45,1,100,1993,11,48,"r&b_reggae, world_regional","7ojJ4XvqBhBcteM0zjMebT","69MEO1AADKg1IZrq2XLzo5","reggae fusion, uk reggae",0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,0,0,0,0,0,0,0,1,0,1,0
16,"1993-12-04","Dreamlover","Mariah Carey",1,18,17,13,1,40,1993,12,49,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
17,"1993-12-11","Dreamlover","Mariah Carey",1,19,18,16,1,40,1993,12,50,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
19,"1993-12-18","Dreamlover","Mariah Carey",1,20,19,17,1,40,1993,12,51,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
26,"1993-12-25","Dreamlover","Mariah Carey",1,21,20,19,1,40,1993,12,52,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
30,"1994-01-01","Dreamlover","Mariah Carey",1,22,21,26,1,40,1994,1,1,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
30,"1994-01-08","Dreamlover","Mariah Carey",1,23,22,30,1,40,1994,1,2,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
26,"1994-01-15","Dreamlover","Mariah Carey",1,24,23,30,1,40,1994,1,3,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
32,"1994-01-22","Dreamlover","Mariah Carey",1,25,24,26,1,40,1994,1,4,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
37,"1994-01-29","Dreamlover","Mariah Carey",1,26,25,32,1,40,1994,1,5,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
46,"1994-02-05","Dreamlover","Mariah Carey",1,27,26,37,1,46,1994,2,6,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
48,"1994-02-12","Dreamlover","Mariah Carey",1,28,27,46,1,48,1994,2,7,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
49,"1994-02-19","Dreamlover","Mariah Carey",1,29,28,48,1,49,1994,2,8,"pop, electronic_dance, hip_hop_rap","2lIyVQrwghgU8vbsMRkQ1B","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.155,0.161,0,-13.086,1,0.0327,0.672,0.000365,0.2,0.0879,95.974,1,0,0,0,0,1,1,0,0,0,0
29,"1994-02-26","Again","Janet Jackson",1,19,18,27,1,29,1994,2,9,"pop, electronic_dance, r&b_reggae, hip_hop_rap","0IaMMHVbpJ0LrRAeigWOXr","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,1,0,0,0,0,1,1,1,0,0,0
33,"1994-03-05","Again","Janet Jackson",1,20,19,29,1,33,1994,3,10,"pop, electronic_dance, r&b_reggae, hip_hop_rap","0IaMMHVbpJ0LrRAeigWOXr","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,1,0,0,0,0,1,1,1,0,0,0
33,"1994-03-12","Again","Janet Jackson",1,21,20,33,1,33,1994,3,11,"pop, electronic_dance, r&b_reggae, hip_hop_rap","0IaMMHVbpJ0LrRAeigWOXr","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,1,0,0,0,0,1,1,1,0,0,0
37,"1994-03-19","Again","Janet Jackson",1,22,21,33,1,37,1994,3,12,"pop, electronic_dance, r&b_reggae, hip_hop_rap","0IaMMHVbpJ0LrRAeigWOXr","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,1,0,0,0,0,1,1,1,0,0,0
44,"1994-03-26","Again","Janet Jackson",1,23,22,37,1,44,1994,3,13,"pop, electronic_dance, r&b_reggae, hip_hop_rap","0IaMMHVbpJ0LrRAeigWOXr","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,1,0,0,0,0,1,1,1,0,0,0
22,"1994-04-02","Hero","Mariah Carey",1,24,23,20,1,71,1994,4,14,"pop, electronic_dance, hip_hop_rap","5mgCMlxQW7fmHbrdJuowbB","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.533,0.272,9,-12.9,1,0.031,0.667,0,0.111,0.133,120.02,1,0,0,0,0,1,1,0,0,0,0
26,"1994-04-09","Hero","Mariah Carey",1,25,24,22,1,71,1994,4,15,"pop, electronic_dance, hip_hop_rap","5mgCMlxQW7fmHbrdJuowbB","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.533,0.272,9,-12.9,1,0.031,0.667,0,0.111,0.133,120.02,1,0,0,0,0,1,1,0,0,0,0
